user_id,signup_month,active_month,plan,mrr,churned
U1151,2024.01,2024.05,starter,100000,0
U1151,2024.01,2024.06,starter,100000,0
U1152,2024.01,2024.01,business,900000,0
U1152,2024.01,2024.02,business,918000,0
U1152,2024.01,2024.03,business,936000,0
U1152,2024.01,2024.04,business,954000,0
U1152,2024.01,2024.05,business,972000,0
U1152,2024.01,2024.06,business,990000,0
U1153,2024.01,2024.01,starter,100000,1
U1154,2024.01,2024.01,starter,100000,0
U1154,2024.01,2024.02,starter,100000,0
U1154,2024.01,2024.03,starter,100000,0
U1154,2024.01,2024.04,starter,100000,0
U1154,2024.01,2024.05,starter,100000,0
U1154,2024.01,2024.06,starter,100000,0
U1155,2024.01,2024.01,pro,400000,0
U1155,2024.01,2024.02,pro,408000,0
U1155,2024.01,2024.03,pro,416000,0
U1155,2024.01,2024.04,pro,424000,0
U1155,2024.01,2024.05,pro,432000,0
U1155,2024.01,2024.06,pro,440000,0
U1156,2024.01,2024.01,starter,100000,0
U1156,2024.01,2024.02,starter,100000,0
U1156,2024.01,2024.03,starter,100000,0
U1156,2024.01,2024.04,starter,100000,0
U1156,2024.01,2024.05,starter,100000,0
U1156,2024.01,2024.06,starter,100000,0
U1157,2024.01,2024.01,pro,400000,0
U1157,2024.01,2024.02,pro,408000,0
U1157,2024.01,2024.03,pro,416000,0
U1157,2024.01,2024.04,pro,424000,0
U1157,2024.01,2024.05,pro,432000,0
U1157,2024.01,2024.06,pro,440000,0
U1158,2024.01,2024.01,pro,400000,0
U1158,2024.01,2024.02,pro,408000,0
U1158,2024.01,2024.03,pro,416000,0
U1158,2024.01,2024.04,pro,424000,0
U1158,2024.01,2024.05,pro,432000,0
U1158,2024.01,2024.06,pro,440000,0
U1159,2024.01,2024.01,pro,400000,0
U1159,2024.01,2024.02,pro,408000,1
U1160,2024.01,2024.01,starter,100000,0
U1160,2024.01,2024.02,starter,100000,0
U1160,2024.01,2024.03,starter,100000,0
U1160,2024.01,2024.04,starter,100000,0
U1160,2024.01,2024.05,starter,100000,0
U1160,2024.01,2024.06,starter,100000,0
U1161,2024.01,2024.01,starter,100000,0
U1161,2024.01,2024.02,starter,100000,0
U1161,2024.01,2024.03,starter,100000,0
U1161,2024.01,2024.04,starter,100000,0
U1161,2024.01,2024.05,starter,100000,0
U1161,2024.01,2024.06,starter,100000,0
U1162,2024.01,2024.01,starter,100000,0
U1162,2024.01,2024.02,starter,100000,0
U1162,2024.01,2024.03,starter,100000,0
U1162,2024.01,2024.04,starter,100000,0
U1162,2024.01,2024.05,starter,100000,0
U1162,2024.01,2024.06,starter,100000,0
U1163,2024.01,2024.01,pro,400000,0
U1163,2024.01,2024.02,pro,408000,0
U1163,2024.01,2024.03,pro,416000,0
U1163,2024.01,2024.04,pro,424000,0
U1163,2024.01,2024.05,pro,432000,0
U1163,2024.01,2024.06,pro,440000,0
U1164,2024.01,2024.01,pro,400000,1
U1165,2024.01,2024.01,pro,400000,0
U1165,2024.01,2024.02,pro,408000,0
U1165,2024.01,2024.03,pro,416000,0
U1165,2024.01,2024.04,pro,424000,0
U1165,2024.01,2024.05,pro,432000,0
U1165,2024.01,2024.06,pro,440000,0
U1166,2024.01,2024.01,pro,400000,1
U1167,2024.01,2024.01,starter,100000,0
U1167,2024.01,2024.02,starter,100000,0
U1167,2024.01,2024.03,starter,100000,0
U1167,2024.01,2024.04,starter,100000,0
U1167,2024.01,2024.05,starter,100000,0
U1167,2024.01,2024.06,starter,100000,0
U1168,2024.01,2024.01,starter,100000,1
U1169,2024.01,2024.01,business,900000,0
U1169,2024.01,2024.02,business,918000,0
U1169,2024.01,2024.03,business,936000,0
U1169,2024.01,2024.04,business,954000,0
U1169,2024.01,2024.05,business,972000,0
U1169,2024.01,2024.06,business,990000,0
U1170,2024.01,2024.01,enterprise,2000000,1
U1171,2024.01,2024.01,pro,400000,0
U1171,2024.01,2024.02,pro,408000,0
U1171,2024.01,2024.03,pro,416000,0
U1171,2024.01,2024.04,pro,424000,0
U1171,2024.01,2024.05,pro,432000,0
U1171,2024.01,2024.06,pro,440000,0
U1172,2024.01,2024.01,starter,100000,0
U1172,2024.01,2024.02,starter,100000,0
U1172,2024.01,2024.03,starter,100000,0
U1172,2024.01,2024.04,starter,100000,0
U1172,2024.01,2024.05,starter,100000,0
U1172,2024.01,2024.06,starter,100000,0
U1173,2024.01,2024.01,starter,100000,0
U1173,2024.01,2024.02,starter,100000,0
U1173,2024.01,2024.03,starter,100000,0
U1173,2024.01,2024.04,starter,100000,0
U1173,2024.01,2024.05,starter,100000,0
U1173,2024.01,2024.06,starter,100000,0
U1174,2024.01,2024.01,pro,400000,0
U1174,2024.01,2024.02,pro,408000,0
U1174,2024.01,2024.03,pro,416000,0
U1174,2024.01,2024.04,pro,424000,0
U1174,2024.01,2024.05,pro,432000,0
U1174,2024.01,2024.06,pro,440000,0
U1175,2024.01,2024.01,starter,100000,0
U1175,2024.01,2024.02,starter,100000,0
U1175,2024.01,2024.03,starter,100000,0
U1175,2024.01,2024.04,starter,100000,0
U1175,2024.01,2024.05,starter,100000,0
U1175,2024.01,2024.06,starter,100000,0
U1176,2024.01,2024.01,pro,400000,0
U1176,2024.01,2024.02,pro,408000,0
U1176,2024.01,2024.03,pro,416000,0
U1176,2024.01,2024.04,pro,424000,0
U1176,2024.01,2024.05,pro,432000,0
U1176,2024.01,2024.06,pro,440000,0
U1177,2024.01,2024.01,enterprise,2000000,0
U1177,2024.01,2024.02,enterprise,2040000,1
U1178,2024.01,2024.01,pro,400000,0
U1178,2024.01,2024.02,pro,408000,0
U1178,2024.01,2024.03,pro,416000,0
U1178,2024.01,2024.04,pro,424000,0
U1178,2024.01,2024.05,pro,432000,0
U1178,2024.01,2024.06,pro,440000,0
U1179,2024.01,2024.01,starter,100000,0
U1179,2024.01,2024.02,starter,100000,0
U1179,2024.01,2024.03,starter,100000,0
U1179,2024.01,2024.04,starter,100000,0
U1179,2024.01,2024.05,starter,100000,0
U1179,2024.01,2024.06,starter,100000,0
U1180,2024.01,2024.01,enterprise,2000000,0
U1180,2024.01,2024.02,enterprise,2040000,0
U1180,2024.01,2024.03,enterprise,2080000,0
U1180,2024.01,2024.04,enterprise,2120000,0
U1180,2024.01,2024.05,enterprise,2160000,0
U1180,2024.01,2024.06,enterprise,2200000,0
U1181,2024.01,2024.01,business,900000,0
U1181,2024.01,2024.02,business,918000,0
U1181,2024.01,2024.03,business,936000,0
U1181,2024.01,2024.04,business,954000,0
U1181,2024.01,2024.05,business,972000,0
U1181,2024.01,2024.06,business,990000,0
U1182,2024.01,2024.01,starter,100000,1
U1183,2024.01,2024.01,pro,400000,0
U1183,2024.01,2024.02,pro,408000,0
U1183,2024.01,2024.03,pro,416000,0
U1183,2024.01,2024.04,pro,424000,0
U1183,2024.01,2024.05,pro,432000,0
U1183,2024.01,2024.06,pro,440000,0
U1184,2024.01,2024.01,pro,400000,0
U1184,2024.01,2024.02,pro,408000,0
U1184,2024.01,2024.03,pro,416000,0
U1184,2024.01,2024.04,pro,424000,0
U1184,2024.01,2024.05,pro,432000,0
U1184,2024.01,2024.06,pro,440000,0
U1185,2024.01,2024.01,pro,400000,0
U1185,2024.01,2024.02,pro,408000,0
U1185,2024.01,2024.03,pro,416000,0
U1185,2024.01,2024.04,pro,424000,0
U1185,2024.01,2024.05,pro,432000,0
U1185,2024.01,2024.06,pro,440000,0
U1186,2024.01,2024.01,pro,400000,1
U1187,2024.01,2024.01,starter,100000,0
U1187,2024.01,2024.02,starter,100000,0
U1187,2024.01,2024.03,starter,100000,0
U1187,2024.01,2024.04,starter,100000,0
U1187,2024.01,2024.05,starter,100000,0
U1187,2024.01,2024.06,starter,100000,0
U1188,2024.01,2024.01,starter,100000,1
U1189,2024.01,2024.01,starter,100000,1
U1190,2024.01,2024.01,business,900000,0
U1190,2024.01,2024.02,business,918000,0
U1190,2024.01,2024.03,business,936000,0
U1190,2024.01,2024.04,business,954000,0
U1190,2024.01,2024.05,business,972000,0
U1190,2024.01,2024.06,business,990000,0
U1191,2024.01,2024.01,pro,400000,0
U1191,2024.01,2024.02,pro,408000,0
U1191,2024.01,2024.03,pro,416000,0
U1191,2024.01,2024.04,pro,424000,0
U1191,2024.01,2024.05,pro,432000,0
U1191,2024.01,2024.06,pro,440000,0
U1192,2024.01,2024.01,starter,100000,0
U1192,2024.01,2024.02,starter,100000,0
U1192,2024.01,2024.03,starter,100000,0
U1192,2024.01,2024.04,starter,100000,0
U1192,2024.01,2024.05,starter,100000,0
U1192,2024.01,2024.06,starter,100000,0
U1193,2024.01,2024.01,starter,100000,0
U1193,2024.01,2024.02,starter,100000,0
U1193,2024.01,2024.03,starter,100000,0
U1193,2024.01,2024.04,starter,100000,0
U1193,2024.01,2024.05,starter,100000,0
U1193,2024.01,2024.06,starter,100000,0
U1194,2024.01,2024.01,pro,400000,1
U1195,2024.01,2024.01,pro,400000,0
U1195,2024.01,2024.02,pro,408000,0
U1195,2024.01,2024.03,pro,416000,0
U1195,2024.01,2024.04,pro,424000,0
U1195,2024.01,2024.05,pro,432000,0
U1195,2024.01,2024.06,pro,440000,0
U1196,2024.01,2024.01,starter,100000,0
U1196,2024.01,2024.02,starter,100000,0
U1196,2024.01,2024.03,starter,100000,0
U1196,2024.01,2024.04,starter,100000,0
U1196,2024.01,2024.05,starter,100000,0
U1196,2024.01,2024.06,starter,100000,0
U1197,2024.01,2024.01,business,900000,0
U1197,2024.01,2024.02,business,918000,0
U1197,2024.01,2024.03,business,936000,0
U1197,2024.01,2024.04,business,954000,0
U1197,2024.01,2024.05,business,972000,0
U1197,2024.01,2024.06,business,990000,0
U1198,2024.01,2024.01,pro,400000,0
U1198,2024.01,2024.02,pro,408000,1
U1199,2024.01,2024.01,starter,100000,0
U1199,2024.01,2024.02,starter,100000,0
U1199,2024.01,2024.03,starter,100000,0
U1199,2024.01,2024.04,starter,100000,0
U1199,2024.01,2024.05,starter,100000,0
U1199,2024.01,2024.06,starter,100000,0
U1200,2024.01,2024.01,pro,400000,0
U1200,2024.01,2024.02,pro,408000,0
U1200,2024.01,2024.03,pro,416000,0
U1200,2024.01,2024.04,pro,424000,0
U1200,2024.01,2024.05,pro,432000,0
U1200,2024.01,2024.06,pro,440000,0
U1201,2024.01,2024.01,business,900000,0
U1201,2024.01,2024.02,business,918000,0
U1201,2024.01,2024.03,business,936000,0
U1201,2024.01,2024.04,business,954000,0
U1201,2024.01,2024.05,business,972000,0
U1201,2024.01,2024.06,business,990000,0
U1202,2024.01,2024.01,enterprise,2000000,0
U1202,2024.01,2024.02,enterprise,2040000,0
U1202,2024.01,2024.03,enterprise,2080000,0
U1202,2024.01,2024.04,enterprise,2120000,0
U1202,2024.01,2024.05,enterprise,2160000,0
U1202,2024.01,2024.06,enterprise,2200000,0
U1203,2024.01,2024.01,starter,100000,0
U1203,2024.01,2024.02,starter,100000,1
U1204,2024.01,2024.01,pro,400000,0
U1204,2024.01,2024.02,pro,408000,0
U1204,2024.01,2024.03,pro,416000,0
U1204,2024.01,2024.04,pro,424000,0
U1204,2024.01,2024.05,pro,432000,0
U1204,2024.01,2024.06,pro,440000,0
U1205,2024.01,2024.01,business,900000,1
U1206,2024.01,2024.01,starter,100000,1
U1207,2024.01,2024.01,business,900000,0
U1207,2024.01,2024.02,business,918000,0
U1207,2024.01,2024.03,business,936000,0
U1207,2024.01,2024.04,business,954000,0
U1207,2024.01,2024.05,business,972000,0
U1207,2024.01,2024.06,business,990000,0
U1208,2024.01,2024.01,business,900000,0
U1208,2024.01,2024.02,business,918000,0
U1208,2024.01,2024.03,business,936000,0
U1208,2024.01,2024.04,business,954000,0
U1208,2024.01,2024.05,business,972000,0
U1208,2024.01,2024.06,business,990000,0
U1209,2024.01,2024.01,starter,100000,1
U1210,2024.01,2024.01,business,900000,1
U1211,2024.01,2024.01,starter,100000,0
U1211,2024.01,2024.02,starter,100000,0
U1211,2024.01,2024.03,starter,100000,0
U1211,2024.01,2024.04,starter,100000,0
U1211,2024.01,2024.05,starter,100000,0
U1211,2024.01,2024.06,starter,100000,0
U1212,2024.01,2024.01,starter,100000,0
U1212,2024.01,2024.02,starter,100000,1
U1213,2024.01,2024.01,starter,100000,0
U1213,2024.01,2024.02,starter,100000,0
U1213,2024.01,2024.03,starter,100000,1
U1214,2024.01,2024.01,starter,100000,0
U1214,2024.01,2024.02,starter,100000,0
U1214,2024.01,2024.03,starter,100000,0
U1214,2024.01,2024.04,starter,100000,0
U1214,2024.01,2024.05,starter,100000,0
U1214,2024.01,2024.06,starter,100000,0
U1215,2024.01,2024.01,pro,400000,0
U1215,2024.01,2024.02,pro,408000,0
U1215,2024.01,2024.03,pro,416000,0
U1215,2024.01,2024.04,pro,424000,0
U1215,2024.01,2024.05,pro,432000,0
U1215,2024.01,2024.06,pro,440000,0
U1216,2024.01,2024.01,business,900000,0
U1216,2024.01,2024.02,business,918000,0
U1216,2024.01,2024.03,business,936000,0
U1216,2024.01,2024.04,business,954000,0
U1216,2024.01,2024.05,business,972000,1
U1217,2024.01,2024.01,pro,400000,1
U1218,2024.01,2024.01,starter,100000,0
U1218,2024.01,2024.02,starter,100000,1
U1219,2024.01,2024.01,pro,400000,1
U1220,2024.01,2024.01,starter,100000,0
U1220,2024.01,2024.02,starter,100000,0
U1220,2024.01,2024.03,starter,100000,0
U1220,2024.01,2024.04,starter,100000,0
U1220,2024.01,2024.05,starter,100000,1
U1221,2024.01,2024.01,business,900000,1
U1222,2024.01,2024.01,starter,100000,1
U1223,2024.01,2024.01,starter,100000,0
U1223,2024.01,2024.02,starter,100000,1
U1224,2024.01,2024.01,starter,100000,0
U1224,2024.01,2024.02,starter,100000,0
U1224,2024.01,2024.03,starter,100000,0
U1224,2024.01,2024.04,starter,100000,0
U1224,2024.01,2024.05,starter,100000,0
U1224,2024.01,2024.06,starter,100000,0
U1225,2024.01,2024.01,pro,400000,0
U1225,2024.01,2024.02,pro,408000,0
U1225,2024.01,2024.03,pro,416000,0
U1225,2024.01,2024.04,pro,424000,0
U1225,2024.01,2024.05,pro,432000,0
U1225,2024.01,2024.06,pro,440000,0
U1226,2024.01,2024.01,starter,100000,0
U1226,2024.01,2024.02,starter,100000,0
U1226,2024.01,2024.03,starter,100000,1
U1227,2024.01,2024.01,pro,400000,0
U1227,2024.01,2024.02,pro,408000,0
U1227,2024.01,2024.03,pro,416000,0
U1227,2024.01,2024.04,pro,424000,0
U1227,2024.01,2024.05,pro,432000,0
U1227,2024.01,2024.06,pro,440000,0
U1228,2024.01,2024.01,starter,100000,0
U1228,2024.01,2024.02,starter,100000,0
U1228,2024.01,2024.03,starter,100000,0
U1228,2024.01,2024.04,starter,100000,0
U1228,2024.01,2024.05,starter,100000,0
U1228,2024.01,2024.06,starter,100000,0
U1229,2024.01,2024.01,starter,100000,0
U1229,2024.01,2024.02,starter,100000,1
U1230,2024.01,2024.01,starter,100000,0
U1230,2024.01,2024.02,starter,100000,0
U1230,2024.01,2024.03,starter,100000,0
U1230,2024.01,2024.04,starter,100000,0
U1230,2024.01,2024.05,starter,100000,0
U1230,2024.01,2024.06,starter,100000,0
U1231,2024.01,2024.01,starter,100000,0
U1231,2024.01,2024.02,starter,100000,1
U1232,2024.01,2024.01,pro,400000,0
U1232,2024.01,2024.02,pro,408000,0
U1232,2024.01,2024.03,pro,416000,0
U1232,2024.01,2024.04,pro,424000,0
U1232,2024.01,2024.05,pro,432000,0
U1232,2024.01,2024.06,pro,440000,0
U1233,2024.01,2024.01,starter,100000,1
U1234,2024.01,2024.01,starter,100000,0
U1234,2024.01,2024.02,starter,100000,0
U1234,2024.01,2024.03,starter,100000,0
U1234,2024.01,2024.04,starter,100000,0
U1234,2024.01,2024.05,starter,100000,0
U1234,2024.01,2024.06,starter,100000,0
U1235,2024.01,2024.01,starter,100000,1
U1236,2024.01,2024.01,business,900000,1
U1237,2024.01,2024.01,business,900000,1
U1238,2024.01,2024.01,starter,100000,0
U1238,2024.01,2024.02,starter,100000,0
U1238,2024.01,2024.03,starter,100000,0
U1238,2024.01,2024.04,starter,100000,0
U1238,2024.01,2024.05,starter,100000,0
U1238,2024.01,2024.06,starter,100000,0
U1239,2024.01,2024.01,starter,100000,1
U1240,2024.01,2024.01,starter,100000,0
U1240,2024.01,2024.02,starter,100000,0
U1240,2024.01,2024.03,starter,100000,0
U1240,2024.01,2024.04,starter,100000,0
U1240,2024.01,2024.05,starter,100000,0
U1240,2024.01,2024.06,starter,100000,0
U1241,2024.01,2024.01,pro,400000,0
U1241,2024.01,2024.02,pro,408000,0
U1241,2024.01,2024.03,pro,416000,0
U1241,2024.01,2024.04,pro,424000,0
U1241,2024.01,2024.05,pro,432000,0
U1241,2024.01,2024.06,pro,440000,0
U1242,2024.01,2024.01,starter,100000,0
U1242,2024.01,2024.02,starter,100000,0
U1242,2024.01,2024.03,starter,100000,0
U1242,2024.01,2024.04,starter,100000,0
U1242,2024.01,2024.05,starter,100000,0
U1242,2024.01,2024.06,starter,100000,0
U1243,2024.01,2024.01,business,900000,0
U1243,2024.01,2024.02,business,918000,0
U1243,2024.01,2024.03,business,936000,0
U1243,2024.01,2024.04,business,954000,0
U1243,2024.01,2024.05,business,972000,1
U1244,2024.01,2024.01,business,900000,0
U1244,2024.01,2024.02,business,918000,0
U1244,2024.01,2024.03,business,936000,0
U1244,2024.01,2024.04,business,954000,0
U1244,2024.01,2024.05,business,972000,0
U1244,2024.01,2024.06,business,990000,0
U1245,2024.01,2024.01,starter,100000,1
U1246,2024.01,2024.01,business,900000,0
U1246,2024.01,2024.02,business,918000,0
U1246,2024.01,2024.03,business,936000,0
U1246,2024.01,2024.04,business,954000,0
U1246,2024.01,2024.05,business,972000,1
U1247,2024.01,2024.01,pro,400000,1
U1248,2024.01,2024.01,starter,100000,0
U1248,2024.01,2024.02,starter,100000,0
U1248,2024.01,2024.03,starter,100000,0
U1248,2024.01,2024.04,starter,100000,0
U1248,2024.01,2024.05,starter,100000,0
U1248,2024.01,2024.06,starter,100000,0
U1249,2024.01,2024.01,starter,100000,1
U1250,2024.01,2024.01,starter,100000,0
U1250,2024.01,2024.02,starter,100000,0
U1250,2024.01,2024.03,starter,100000,0
U1250,2024.01,2024.04,starter,100000,0
U1250,2024.01,2024.05,starter,100000,0
U1250,2024.01,2024.06,starter,100000,0
U1251,2024.01,2024.01,starter,100000,1
U1252,2024.01,2024.01,pro,400000,1
U1253,2024.01,2024.01,starter,100000,0
U1253,2024.01,2024.02,starter,100000,0
U1253,2024.01,2024.03,starter,100000,0
U1253,2024.01,2024.04,starter,100000,0
U1253,2024.01,2024.05,starter,100000,0
U1253,2024.01,2024.06,starter,100000,0
U1254,2024.01,2024.01,starter,100000,0
U1254,2024.01,2024.02,starter,100000,1
U1255,2024.01,2024.01,starter,100000,1
U1256,2024.01,2024.01,starter,100000,1
U1257,2024.01,2024.01,starter,100000,1
U1258,2024.01,2024.01,pro,400000,1
U1259,2024.01,2024.01,starter,100000,0
U1259,2024.01,2024.02,starter,100000,0
U1259,2024.01,2024.03,starter,100000,0
U1259,2024.01,2024.04,starter,100000,0
U1259,2024.01,2024.05,starter,100000,0
U1259,2024.01,2024.06,starter,100000,0
U1260,2024.01,2024.01,business,900000,1
U1261,2024.01,2024.01,starter,100000,0
U1261,2024.01,2024.02,starter,100000,0
U1261,2024.01,2024.03,starter,100000,0
U1261,2024.01,2024.04,starter,100000,0
U1261,2024.01,2024.05,starter,100000,0
U1261,2024.01,2024.06,starter,100000,0
U1262,2024.01,2024.01,starter,100000,1
U1263,2024.01,2024.01,starter,100000,0
U1263,2024.01,2024.02,starter,100000,0
U1263,2024.01,2024.03,starter,100000,0
U1263,2024.01,2024.04,starter,100000,0
U1263,2024.01,2024.05,starter,100000,0
U1263,2024.01,2024.06,starter,100000,0
U1264,2024.01,2024.01,starter,100000,0
U1264,2024.01,2024.02,starter,100000,0
U1264,2024.01,2024.03,starter,100000,0
U1264,2024.01,2024.04,starter,100000,0
U1264,2024.01,2024.05,starter,100000,0
U1264,2024.01,2024.06,starter,100000,0
U1265,2024.01,2024.01,starter,100000,0
U1265,2024.01,2024.02,starter,100000,0
U1265,2024.01,2024.03,starter,100000,0
U1265,2024.01,2024.04,starter,100000,0
U1265,2024.01,2024.05,starter,100000,0
U1265,2024.01,2024.06,starter,100000,0
U1266,2024.01,2024.01,pro,400000,0
U1266,2024.01,2024.02,pro,408000,0
U1266,2024.01,2024.03,pro,416000,0
U1266,2024.01,2024.04,pro,424000,0
U1266,2024.01,2024.05,pro,432000,0
U1266,2024.01,2024.06,pro,440000,0
U1267,2024.01,2024.01,starter,100000,1
U1268,2024.01,2024.01,starter,100000,0
U1268,2024.01,2024.02,starter,100000,0
U1268,2024.01,2024.03,starter,100000,0
U1268,2024.01,2024.04,starter,100000,0
U1268,2024.01,2024.05,starter,100000,0
U1268,2024.01,2024.06,starter,100000,0
U1269,2024.01,2024.01,starter,100000,0
U1269,2024.01,2024.02,starter,100000,0
U1269,2024.01,2024.03,starter,100000,0
U1269,2024.01,2024.04,starter,100000,0
U1269,2024.01,2024.05,starter,100000,0
U1269,2024.01,2024.06,starter,100000,0
U1270,2024.01,2024.01,pro,400000,0
U1270,2024.01,2024.02,pro,408000,0
U1270,2024.01,2024.03,pro,416000,0
U1270,2024.01,2024.04,pro,424000,0
U1270,2024.01,2024.05,pro,432000,0
U1270,2024.01,2024.06,pro,440000,0
U1271,2024.01,2024.01,starter,100000,0
U1271,2024.01,2024.02,starter,100000,0
U1271,2024.01,2024.03,starter,100000,1
U1272,2024.01,2024.01,pro,400000,0
U1272,2024.01,2024.02,pro,408000,0
U1272,2024.01,2024.03,pro,416000,1
U1273,2024.01,2024.01,business,900000,1
U1274,2024.01,2024.01,business,900000,0
U1274,2024.01,2024.02,business,918000,0
U1274,2024.01,2024.03,business,936000,0
U1274,2024.01,2024.04,business,954000,0
U1274,2024.01,2024.05,business,972000,0
U1274,2024.01,2024.06,business,990000,0
U1275,2024.01,2024.01,pro,400000,0
U1275,2024.01,2024.02,pro,408000,0
U1275,2024.01,2024.03,pro,416000,0
U1275,2024.01,2024.04,pro,424000,0
U1275,2024.01,2024.05,pro,432000,0
U1275,2024.01,2024.06,pro,440000,0
U1276,2024.01,2024.01,starter,100000,1
U1277,2024.01,2024.01,starter,100000,1
U1278,2024.01,2024.01,business,900000,0
U1278,2024.01,2024.02,business,918000,0
U1278,2024.01,2024.03,business,936000,0
U1278,2024.01,2024.04,business,954000,0
U1278,2024.01,2024.05,business,972000,0
U1278,2024.01,2024.06,business,990000,0
U1279,2024.01,2024.01,starter,100000,0
U1279,2024.01,2024.02,starter,100000,0
U1279,2024.01,2024.03,starter,100000,0
U1279,2024.01,2024.04,starter,100000,0
U1279,2024.01,2024.05,starter,100000,0
U1279,2024.01,2024.06,starter,100000,0
U1280,2024.01,2024.01,starter,100000,0
U1280,2024.01,2024.02,starter,100000,0
U1280,2024.01,2024.03,starter,100000,0
U1280,2024.01,2024.04,starter,100000,0
U1280,2024.01,2024.05,starter,100000,0
U1280,2024.01,2024.06,starter,100000,0
U1281,2024.01,2024.01,starter,100000,0
U1281,2024.01,2024.02,starter,100000,0
U1281,2024.01,2024.03,starter,100000,0
U1281,2024.01,2024.04,starter,100000,0
U1281,2024.01,2024.05,starter,100000,0
U1281,2024.01,2024.06,starter,100000,0
U1282,2024.01,2024.01,business,900000,0
U1282,2024.01,2024.02,business,918000,0
U1282,2024.01,2024.03,business,936000,0
U1282,2024.01,2024.04,business,954000,0
U1282,2024.01,2024.05,business,972000,0
U1282,2024.01,2024.06,business,990000,0
U1283,2024.01,2024.01,pro,400000,0
U1283,2024.01,2024.02,pro,408000,0
U1283,2024.01,2024.03,pro,416000,0
U1283,2024.01,2024.04,pro,424000,0
U1283,2024.01,2024.05,pro,432000,0
U1283,2024.01,2024.06,pro,440000,0
U1284,2024.01,2024.01,pro,400000,0
U1284,2024.01,2024.02,pro,408000,0
U1284,2024.01,2024.03,pro,416000,0
U1284,2024.01,2024.04,pro,424000,0
U1284,2024.01,2024.05,pro,432000,0
U1284,2024.01,2024.06,pro,440000,0
U1285,2024.01,2024.01,pro,400000,0
U1285,2024.01,2024.02,pro,408000,0
U1285,2024.01,2024.03,pro,416000,0
U1285,2024.01,2024.04,pro,424000,0
U1285,2024.01,2024.05,pro,432000,0
U1285,2024.01,2024.06,pro,440000,0
U1286,2024.01,2024.01,starter,100000,0
U1286,2024.01,2024.02,starter,100000,0
U1286,2024.01,2024.03,starter,100000,0
U1286,2024.01,2024.04,starter,100000,0
U1286,2024.01,2024.05,starter,100000,0
U1286,2024.01,2024.06,starter,100000,0
U1287,2024.01,2024.01,business,900000,1
U1288,2024.01,2024.01,pro,400000,0
U1288,2024.01,2024.02,pro,408000,0
U1288,2024.01,2024.03,pro,416000,1
U1289,2024.01,2024.01,starter,100000,0
U1289,2024.01,2024.02,starter,100000,0
U1289,2024.01,2024.03,starter,100000,0
U1289,2024.01,2024.04,starter,100000,0
U1289,2024.01,2024.05,starter,100000,0
U1289,2024.01,2024.06,starter,100000,0
U1290,2024.01,2024.01,pro,400000,0
U1290,2024.01,2024.02,pro,408000,0
U1290,2024.01,2024.03,pro,416000,0
U1290,2024.01,2024.04,pro,424000,0
U1290,2024.01,2024.05,pro,432000,0
U1290,2024.01,2024.06,pro,440000,0
U1291,2024.01,2024.01,starter,100000,0
U1291,2024.01,2024.02,starter,100000,0
U1291,2024.01,2024.03,starter,100000,0
U1291,2024.01,2024.04,starter,100000,0
U1291,2024.01,2024.05,starter,100000,0
U1291,2024.01,2024.06,starter,100000,0
U1292,2024.01,2024.01,starter,100000,0
U1292,2024.01,2024.02,starter,100000,0
U1292,2024.01,2024.03,starter,100000,0
U1292,2024.01,2024.04,starter,100000,0
U1292,2024.01,2024.05,starter,100000,0
U1292,2024.01,2024.06,starter,100000,0
U1293,2024.01,2024.01,enterprise,2000000,0
U1293,2024.01,2024.02,enterprise,2040000,0
U1293,2024.01,2024.03,enterprise,2080000,0
U1293,2024.01,2024.04,enterprise,2120000,0
U1293,2024.01,2024.05,enterprise,2160000,0
U1293,2024.01,2024.06,enterprise,2200000,0
U1294,2024.01,2024.01,business,900000,0
U1294,2024.01,2024.02,business,918000,0
U1294,2024.01,2024.03,business,936000,0
U1294,2024.01,2024.04,business,954000,0
U1294,2024.01,2024.05,business,972000,0
U1294,2024.01,2024.06,business,990000,0
U1295,2024.01,2024.01,pro,400000,1
U1296,2024.01,2024.01,business,900000,0
U1296,2024.01,2024.02,business,918000,0
U1296,2024.01,2024.03,business,936000,0
U1296,2024.01,2024.04,business,954000,0
U1296,2024.01,2024.05,business,972000,0
U1296,2024.01,2024.06,business,990000,0
U1297,2024.01,2024.01,starter,100000,0
U1297,2024.01,2024.02,starter,100000,0
U1297,2024.01,2024.03,starter,100000,0
U1297,2024.01,2024.04,starter,100000,0
U1297,2024.01,2024.05,starter,100000,0
U1297,2024.01,2024.06,starter,100000,0
U1298,2024.01,2024.01,starter,100000,1
U1299,2024.01,2024.01,pro,400000,1
U1300,2024.01,2024.01,enterprise,2000000,0
U1300,2024.01,2024.02,enterprise,2040000,1
U1301,2024.01,2024.01,business,900000,0
U1301,2024.01,2024.02,business,918000,0
U1301,2024.01,2024.03,business,936000,0
U1301,2024.01,2024.04,business,954000,0
U1301,2024.01,2024.05,business,972000,0
U1301,2024.01,2024.06,business,990000,0
U1302,2024.01,2024.01,business,900000,0
U1302,2024.01,2024.02,business,918000,0
U1302,2024.01,2024.03,business,936000,0
U1302,2024.01,2024.04,business,954000,0
U1302,2024.01,2024.05,business,972000,1
U1303,2024.01,2024.01,starter,100000,1
U1304,2024.01,2024.01,business,900000,0
U1304,2024.01,2024.02,business,918000,0
